season_id,season_title,season_start_date,season_end_date,datetext,season_type,ente_produttore,organizer_name,organizer_id,linked_production,linked_production_ids,fullpath,published,creationDate,modificationDate
32363,Stagione Lirica Gennaio-Giugno 1969,1969-01-02,1969-06-01,02-01-1969 - 01-06-1969,opera e balletto,"/Voci di autorità/Enti/Ente Autonomo Teatro Regio, Torino (26713)","Ente Autonomo Teatro Regio, Torino",26713,"/Cronologia (52555)/Stagione Lirica Gennaio-Giugno 1969 (32363)/12 Elisir d’amore, L’ (33228),/Cronologia (52555)/Stagione Lirica Gennaio-Giugno 1969 (32363)/13 Rigoletto (33258),/Cronologia (52555)/Stagione Lirica Gennaio-Giugno 1969 (32363)/8 Voce umana, La (33202),/Cronologia (52555)/Stagione Lirica Gennaio-Giugno 1969 (32363)/5 Elektra (96669),/Cronologia (52555)/Stagione Lirica Gennaio-Giugno 1969 (32363)/9 Domanda di matrimonio, Una (96703)","33228,33258,33202,96669,96703",/Cronologia (52555)/Stagione Lirica Gennaio-Giugno 1969 (32363),1,1720187407,1750933086
32364,I Concerti 2018-2019,2018-10-27,2019-06-01,27-10-2018 - 01-06-2019,concerti,"/Voci di autorità/Enti/Teatro Regio, Torino (6441),/Voci di autorità/Enti/Filarmonica Teatro Regio Torino (25601)",Filarmonica Teatro Regio Torino,25601,"/Cronologia (52555)/I Concerti 2018-2019 (32364)/1 Pinchas Steinberg. Orchestra e Coro del Teatro Regio (33641),/Cronologia (52555)/I Concerti 2018-2019 (32364)/10 Gianandrea Noseda. Filarmonica Teatro Regio Torino (33653),/Cronologia (52555)/I Concerti 2018-2019 (32364)/11 Sergey Galaktionov. Orchestra del Teatro Regio (33284),/Cronologia (52555)/I Concerti 2018-2019 (32364)/12 Vladimir Ashkenazy. Orchestra e Coro del Teatro Regio (33291),/Cronologia (52555)/I Concerti 2018-2019 (32364)/2 Karl-Heinz Steffens. Filarmonica Teatro Regio Torino (33229),/Cronologia (52555)/I Concerti 2018-2019 (32364)/3 Ezio Bosso. Relja Lukic. Orchestra del Teatro Regio (33232),/Cronologia (52555)/I Concerti 2018-2019 (32364)/3 Felix Mildenberger. Filarmonica Teatro Regio Torino. Coro di voci bianche del Teatro Regio e del Conservatorio “G. Verdi” (33244),/Cronologia (52555)/I Concerti 2018-2019 (32364)/4 Valentino Corvino. The Swingles. Filarmonica Teatro Regio Torino (33250),/Cronologia (52555)/I Concerti 2018-2019 (32364)/6 Daniele Gatti. Orchestra e Coro del Teatro Regio (33260),/Cronologia (52555)/I Concerti 2018-2019 (32364)/7 Michele Mariotti. Orchestra e Coro del Teatro Regio (33264),/Cronologia (52555)/I Concerti 2018-2019 (32364)/8 Timothy Brock. Filarmonica Teatro Regio Torino (33269),/Cronologia (52555)/I Concerti 2018-2019 (32364)/9 Roland Böer. Orchestra e Coro del Teatro Regio (33279)","33641,33653,33284,33291,33229,33232,33244,33250,33260,33264,33269,33279",/Cronologia (52555)/I Concerti 2018-2019 (32364),1,1720187407,1749115763
32365,Il Regio Itinerante 2018-2019,2018-10-01,2019-07-31,01-10-2018 - 31-07-2019,concerti,"/Voci di autorità/Enti/Teatro Regio, Torino (6441)","Teatro Regio, Torino",6441,,,/Cronologia (52555)/Il Regio Itinerante 2018-2019 (32365),1,1720187407,1749115762
32366,La Scuola all’Opera / Al Regio in famiglia 2018-2019,2018-11-23,2019-05-18,23-11-2018 - 18-05-2019,,"/Voci di autorità/Enti/Teatro Regio, Torino (6441)","Teatro Regio, Torino",6441,"/Cronologia (52555)/La Scuola all’Opera - Al Regio in famiglia 2018-2019 (32366)/1 Elisir d’amore raccontato ai ragazzi, L’ (33239),/Cronologia (52555)/La Scuola all’Opera - Al Regio in famiglia 2018-2019 (32366)/10 Sipari romantici - L’Elisir del Teatro (33277),/Cronologia (52555)/La Scuola all’Opera - Al Regio in famiglia 2018-2019 (32366)/2 Valzer a tempo di guerra (33240),/Cronologia (52555)/La Scuola all’Opera - Al Regio in famiglia 2018-2019 (32366)/3 Concerto straordinario (33243),/Cronologia (52555)/La Scuola all’Opera - Al Regio in famiglia 2018-2019 (32366)/4 Concerto per il Giorno della Memoria (33254),/Cronologia (52555)/La Scuola all’Opera - Al Regio in famiglia 2018-2019 (32366)/8 Dolceamaro e la pozione magica (33283),/Cronologia (52555)/La Scuola all’Opera - Al Regio in famiglia 2018-2019 (32366)/8 Viaggio in orchestra: prima tappa. Sergey Galaktionov. Orchestra del Teatro Regio (33266),/Cronologia (52555)/La Scuola all’Opera - Al Regio in famiglia 2018-2019 (32366)/9 Opera Biberon (33285),/Cronologia (52555)/La Scuola all’Opera - Al Regio in famiglia 2018-2019 (32366)/9 Viaggio in orchestra: seconda tappa. Andrea Albertin. Orchestra del Teatro Regio (33275),/Cronologia (52555)/La Scuola all’Opera - Al Regio in famiglia 2018-2019 (32366)/Ora di Opera 2018-2019. La scuola di Cenerentola (33286)","33239,33277,33240,33243,33254,33283,33266,33285,33275,33286",/Cronologia (52555)/La Scuola all’Opera - Al Regio in famiglia 2018-2019 (32366),1,1720187407,1749115763
32367,Stagione Lirica 1967,1967-01-25,1967-05-16,25-01-1967 - 16-05-1967,opera e balletto,"/Voci di autorità/Enti/Ente Autonomo Teatro Regio, Torino (26713)","Ente Autonomo Teatro Regio, Torino",26713,"/Cronologia (52555)/Stagione Lirica 1967 (32367)/10 Cavaliere della rosa, Il (33234),/Cronologia (52555)/Stagione Lirica 1967 (32367)/4 Tosca (33660),/Cronologia (52555)/Stagione Lirica 1967 (32367)/7 Giovanna d’Arco al rogo (33231),/Cronologia (52555)/Stagione Lirica 1967 (32367)/8 Arlecchino ovvero Le finestre (33233),/Cronologia (52555)/Stagione Lirica 1967 (32367)/9 Italiana in Algeri, L’ (33287)","33234,33660,33231,33233,33287",/Cronologia (52555)/Stagione Lirica 1967 (32367),1,1720187407,1749115822
32368,Stagione Lirica 1970-1971,1970-12-03,1971-06-08,03-12-1970 - 08-06-1971,opera e balletto,"/Voci di autorità/Enti/Ente Autonomo Teatro Regio, Torino (26713)","Ente Autonomo Teatro Regio, Torino",26713,"/Cronologia (52555)/Stagione Lirica 1970-1971 (32368)/7 Tristano e Isotta (33237),/Cronologia (52555)/Stagione Lirica 1970-1971 (32368)/4 Katerina Izmajlova (96565),/Cronologia (52555)/Stagione Lirica 1970-1971 (32368)/14 Ascesa e rovina della città di Mahagonny (96581)","33237,96565,96581",/Cronologia (52555)/Stagione Lirica 1970-1971 (32368),1,1720187407,1749115833
32369,Stagione lirica di Primavera 1960,1960-05-05,1960-05-29,05-05-1960 - 29-05-1960,opera e balletto,"/Voci di autorità/Enti/Ente Autonomo Teatro Regio, Torino (26713)","Ente Autonomo Teatro Regio, Torino",26713,"/Cronologia (52555)/Stagione lirica di Primavera 1960 (32369)/2 Carmen (33665),/Cronologia (52555)/Stagione lirica di Primavera 1960 (32369)/3 Traviata, La (33642),/Cronologia (52555)/Stagione lirica di Primavera 1960 (32369)/1 Aida (97863),/Cronologia (52555)/Stagione lirica di Primavera 1960 (32369)/4 Lohengrin (97864)","33665,33642,97863,97864",/Cronologia (52555)/Stagione lirica di Primavera 1960 (32369),1,1720187407,1761223927
32370,Stagione lirica di Autunno 1956,1956-11-03,1956-11-29,03-11-1956 - 29-11-1956,opera e balletto,"/Voci di autorità/Enti/Ente Autonomo Teatro Regio, Torino (26713)","Ente Autonomo Teatro Regio, Torino",26713,"/Cronologia (52555)/Stagione lirica di Autunno 1956 (32370)/3 Traviata, La (33643),/Cronologia (52555)/Stagione lirica di Autunno 1956 (32370)/1 Le nozze di Figaro (97194),/Cronologia (52555)/Stagione lirica di Autunno 1956 (32370)/2 Lucia di Lammermoor (97198),/Cronologia (52555)/Stagione lirica di Autunno 1956 (32370)/4 Risurrezione (97205),/Cronologia (52555)/Stagione lirica di Autunno 1956 (32370)/5 I racconti di Hoffmann (97209)","33643,97194,97198,97205,97209",/Cronologia (52555)/Stagione lirica di Autunno 1956 (32370),1,1720187407,1760531256
32371,Stagione maggio-giugno 1939,1939-05-01,1939-06-01,01-05-1939 - 01-06-1939,opera e balletto,"/Voci di autorità/Enti/Ente Autonomo Teatro Regio, Torino (26713)","Ente Autonomo Teatro Regio, Torino",26713,"/Cronologia (52555)/Stagione maggio-giugno 1939 (32371)/5 Cavalleria rusticana (33296),/Cronologia (52555)/Stagione maggio-giugno 1939 (32371)/6 Rigoletto (33647),/Cronologia (52555)/Stagione maggio-giugno 1939 (32371)/6 Traviata, La (33644)","33296,33647,33644",/Cronologia (52555)/Stagione maggio-giugno 1939 (32371),1,1720187407,1749115806
32372,Il Regio Itinerante 2016-2017,2016-10-01,2017-07-24,01-10-2016 - 24-07-2017,concerti,"/Voci di autorità/Enti/Teatro Regio, Torino (6441)","Teatro Regio, Torino",6441,,,/Cronologia (52555)/Il Regio Itinerante 2016-2017 (32372),1,1720187407,1749115760
32373,Stagione lirica di Autunno 1958,1958-11-20,1958-12-07,20-11-1958 - 07-12-1958,opera e balletto,"/Voci di autorità/Enti/Ente Autonomo Teatro Regio, Torino (26713)","Ente Autonomo Teatro Regio, Torino",26713,"/Cronologia (52555)/Stagione lirica di Autunno 1958 (32373)/1 Elisir d’amore, L’ (33639),/Cronologia (52555)/Stagione lirica di Autunno 1958 (32373)/3 Madama Butterfly (33246),/Cronologia (52555)/Stagione lirica di Autunno 1958 (32373)/2 Il flauto magico (97622),/Cronologia (52555)/Stagione lirica di Autunno 1958 (32373)/4 La Cenerentola (97625)","33639,33246,97622,97625",/Cronologia (52555)/Stagione lirica di Autunno 1958 (32373),1,1720187407,1760705201
32374,Stagione Lirica 1969-1970,1969-12-04,1970-06-05,04-12-1969 - 05-06-1970,opera e balletto,"/Voci di autorità/Enti/Ente Autonomo Teatro Regio, Torino (26713)","Ente Autonomo Teatro Regio, Torino",26713,/Cronologia (52555)/Stagione Lirica 1969-1970 (32374)/13 Madama Butterfly (33247),33247,/Cronologia (52555)/Stagione Lirica 1969-1970 (32374),1,1720187407,1749115832
32375,Stagione Lirica 1965,1965-03-02,1965-05-25,02-03-1965 - 25-05-1965,opera e balletto,"/Voci di autorità/Enti/Ente Autonomo Teatro Regio, Torino (26713)","Ente Autonomo Teatro Regio, Torino",26713,"/Cronologia (52555)/Stagione Lirica 1965 (32375)/1 Rigoletto (33649),/Cronologia (52555)/Stagione Lirica 1965 (32375)/6 Madama Butterfly (33248),/Cronologia (52555)/Stagione Lirica 1965 (32375)/8 Carmen (33666)","33649,33248,33666",/Cronologia (52555)/Stagione Lirica 1965 (32375),1,1720187407,1749115819
32376,Stagione Lirica 1924-1925,1924-12-30,1925-04-06,30-12-1924 - 06-04-1925,opera e balletto,"/Voci di autorità/Enti/Teatro Regio, Torino (6441)","Teatro Regio, Torino",6441,/Cronologia (52555)/Stagione Lirica 1924-1925 (32376)/2 Rigoletto (33646),33646,/Cronologia (52555)/Stagione Lirica 1924-1925 (32376),1,1720187407,1749115801
32377,Stagione d’Opera 1931-1932,1932-01-01,1932-03-02,01-01-1932 - 02-03-1932,opera e balletto,"/Voci di autorità/Enti/Teatro Regio, Torino (6441)","Teatro Regio, Torino",6441,/Cronologia (52555)/Stagione d’Opera 1931-1932 (32377)/4 Rigoletto (33255),33255,/Cronologia (52555)/Stagione d’Opera 1931-1932 (32377),1,1720187407,1749115804
32378,Stagione di Carnevale-Quaresima 1937,1937-01-06,1937-03-09,06-01-1937 - 09-03-1937,opera e balletto,"/Voci di autorità/Enti/Teatro Regio, Torino (6441)","Teatro Regio, Torino",6441,"/Cronologia (52555)/Stagione di Carnevale-Quaresima 1937 (32378)/1 Matrimonio segreto, Il (33673),/Cronologia (52555)/Stagione di Carnevale-Quaresima 1937 (32378)/7 Rigoletto (33256)","33673,33256",/Cronologia (52555)/Stagione di Carnevale-Quaresima 1937 (32378),1,1720187407,1749115805
32379,Stagione lirica di Primavera 1950,1950-05-06,1950-05-13,06-05-1950 - 13-05-1950,opera e balletto,"/Voci di autorità/Enti/Ente Autonomo Teatro Regio, Torino (26713)","Ente Autonomo Teatro Regio, Torino",26713,/Cronologia (52555)/Stagione lirica di Primavera 1950 (32379)/1 Rigoletto (33648),33648,/Cronologia (52555)/Stagione lirica di Primavera 1950 (32379),1,1720187407,1749115811
32380,Stagione lirica di Autunno 1953,1953-09-09,1953-10-01,09-09-1953 - 01-10-1953,opera e balletto,"/Voci di autorità/Enti/Ente Autonomo Teatro Regio, Torino (26713)","Ente Autonomo Teatro Regio, Torino",26713,/Cronologia (52555)/Stagione lirica di Autunno 1953 (32380)/5 Rigoletto (33257),33257,/Cronologia (52555)/Stagione lirica di Autunno 1953 (32380),1,1720187407,1749115813
32381,Autunno 1971,1971-10-03,1971-10-13,03-10-1971 - 13-10-1971,opera e balletto,"/Voci di autorità/Enti/Ente Autonomo Teatro Regio, Torino (26713)","Ente Autonomo Teatro Regio, Torino",26713,"/Cronologia (52555)/Autunno 1971 (32381)/1 Cavalleria rusticana (33292),/Cronologia (52555)/Autunno 1971 (32381)/3 Rigoletto (33259)","33292,33259",/Cronologia (52555)/Autunno 1971 (32381),1,1720187407,1749115835
32382,Il Regio Itinerante 2015-2016,2015-09-26,2016-07-24,26-09-2015 - 24-07-2016,concerti,"/Voci di autorità/Enti/Teatro Regio, Torino (6441)","Teatro Regio, Torino",6441,,,/Cronologia (52555)/Il Regio Itinerante 2015-2016 (32382),1,1720187407,1749115759
32383,Il Regio Itinerante 2014-2015,2014-09-28,2015-07-26,28-09-2014 - 26-07-2015,concerti,"/Voci di autorità/Enti/Teatro Regio, Torino (6441)","Teatro Regio, Torino",6441,,,/Cronologia (52555)/Il Regio Itinerante 2014-2015 (32383),1,1720187407,1749115758
32384,Il Regio Itinerante 2013-2014,2013-09-05,2014-07-31,05-09-2013 - 31-07-2014,concerti,"/Voci di autorità/Enti/Teatro Regio, Torino (6441)","Teatro Regio, Torino",6441,,,/Cronologia (52555)/Il Regio Itinerante 2013-2014 (32384),1,1720187407,1749115757
32385,Stagione Invernale 1922-1923,1922-12-19,1923-03-28,19-12-1922 - 28-03-1923,opera e balletto,"/Voci di autorità/Enti/Teatro Regio, Torino (6441)","Teatro Regio, Torino",6441,"/Cronologia (52555)/Stagione Invernale 1922-1923 (32385)/2 Sonnambula, La (33651)",33651,/Cronologia (52555)/Stagione Invernale 1922-1923 (32385),1,1720187407,1749115799
32386,Il Regio Itinerante 2012-2013,2012-09-23,2013-08-03,23-09-2012 - 03-08-2013,concerti,"/Voci di autorità/Enti/Teatro Regio, Torino (6441)","Teatro Regio, Torino",6441,,,/Cronologia (52555)/Il Regio Itinerante 2012-2013 (32386),1,1720187407,1749115755
32387,Stagione Lirica di Autunno. Ottobre - Novembre 1951,1951-10-14,1951-11-03,14-10-1951 - 03-11-1951,opera e balletto,"/Voci di autorità/Enti/Ente Autonomo Teatro Regio, Torino (26713)","Ente Autonomo Teatro Regio, Torino",26713,"/Cronologia (52555)/Stagione Lirica di Autunno. Ottobre - Novembre 1951 (32387)/1 Sonnambula, La (33274)",33274,/Cronologia (52555)/Stagione Lirica di Autunno. Ottobre - Novembre 1951 (32387),1,1720187407,1749115811
32388,Stagione Lirica Febbraio - Maggio 1966,1966-02-03,1966-05-22,03-02-1966 - 22-05-1966,opera e balletto,"/Voci di autorità/Enti/Ente Autonomo Teatro Regio, Torino (26713)","Ente Autonomo Teatro Regio, Torino",26713,"/Cronologia (52555)/Stagione Lirica Febbraio - Maggio 1966 (32388)/10 Sonnambula, La (33652)",33652,/Cronologia (52555)/Stagione Lirica Febbraio - Maggio 1966 (32388),1,1720187407,1749115822
32389,Il Regio Itinerante 2011-2012,2011-09-23,2012-07-22,23-09-2011 - 22-07-2012,concerti,"/Voci di autorità/Enti/Teatro Regio, Torino (6441)","Teatro Regio, Torino",6441,,,/Cronologia (52555)/Il Regio Itinerante 2011-2012 (32389),1,1720187407,1749115754
32390,MITO Settembre Musica 2011,2011-09-03,2011-09-22,03-09-2011 - 22-09-2011,concerti,"/Voci di autorità/Enti/Città di Torino (11338),/Voci di autorità/Enti/MITO Settembre Musica (21529),/Voci di autorità/Enti/Fondazione per la Cultura, Torino (25005)","Fondazione per la Cultura, Torino",25005,,,/Cronologia (52555)/Tournée e Concerti extra 2011 (32323)/MITO Settembre Musica 2011 (32390),1,1720187407,1722336277
32391,Il Regio Itinerante 2010-2011,2010-09-16,2011-07-29,16-09-2010 - 29-07-2011,concerti,"/Voci di autorità/Enti/Teatro Regio, Torino (6441)","Teatro Regio, Torino",6441,,,/Cronologia (52555)/Il Regio Itinerante 2010-2011 (32391),1,1720187407,1749115753
32392,Stagione Lirica Gennaio - Maggio 1968,1968-01-11,1968-05-26,11-01-1968 - 26-05-1968,opera e balletto,"/Voci di autorità/Enti/Ente Autonomo Teatro Regio, Torino (26713)","Ente Autonomo Teatro Regio, Torino",26713,"/Cronologia (52555)/Stagione Lirica Gennaio - Maggio 1968 (32392)/10 Favorita, La (33304),/Cronologia (52555)/Stagione Lirica Gennaio - Maggio 1968 (32392)/2 Pelléas et Mélisande (33280),/Cronologia (52555)/Stagione Lirica Gennaio - Maggio 1968 (32392)/4 Matrimonio segreto, Il (33316)","33304,33280,33316",/Cronologia (52555)/Stagione Lirica Gennaio - Maggio 1968 (32392),1,1720187408,1749115827
32393,Stagione Sinfonica Autunno 1967,1967-09-25,1967-12-21,25-09-1967 - 21-12-1967,opera e balletto,"/Voci di autorità/Enti/Ente Autonomo Teatro Regio, Torino (26713)","Ente Autonomo Teatro Regio, Torino",26713,/Cronologia (52555)/Stagione Sinfonica Autunno 1967 (32393)/6 Bruno Maderna. Orchestra del Teatro Regio (33282),33282,/Cronologia (52555)/Stagione Sinfonica Autunno 1967 (32393),1,1720187408,1749115827
32394,Tournée e Concerti extra 2019,2019-01-01,2019-12-31,01-01-2019 - 31-12-2019,,,,,,,/Cronologia (52555)/Tournée e Concerti extra 2019 (32394),1,1720187408,1749115763
32395,Stagione Lirica di Primavera 1949,1949-01-01,1949-12-31,1949,opera e balletto,,,,"/Cronologia (52555)/Stagione Lirica di Primavera 1949 (32395)/1 Italiana in Algeri, L’ (33654)",33654,/Cronologia (52555)/Stagione Lirica di Primavera 1949 (32395),1,1720187408,1749115810
32396,I Concerti Aperitivo 2010-2011,2010-10-24,2011-02-06,24-10-2010 - 06-02-2011,concerti,"/Voci di autorità/Enti/Teatro Regio, Torino (6441)","Teatro Regio, Torino",6441,,,/Cronologia (52555)/I Concerti Aperitivo 2010-2011 (32396),1,1720187408,1749115753
32397,Concerti Sinfonici Estate 1968,1968-07-03,1968-07-31,03-07-1968 - 31-07-1968,opera e balletto,"/Voci di autorità/Enti/Ente Autonomo Teatro Regio, Torino (26713),/Voci di autorità/Enti/Città di Torino (11338)",Città di Torino,11338,,,/Cronologia (52555)/Concerti Sinfonici Estate 1968 (32397),1,1720187408,1749115829
32398,Tournée e Concerti extra 2010,,,,,"/Voci di autorità/Enti/Teatro Regio, Torino (6441)","Teatro Regio, Torino",6441,,,/Cronologia (52555)/Tournée e Concerti extra 2010 (32398),1,1720187408,1749115786
32399,Spettacoli per le scuole 1974-1975,1974-12-19,1975-01-28,19-12-1974 - 28-01-1975,opera e balletto,,,,"/Cronologia (52555)/Spettacoli per le scuole 1974-1975 (32399)/3 Giara, La (33293),/Cronologia (52555)/Spettacoli per le scuole 1974-1975 (32399)/Giara, La (33656)","33293,33656",/Cronologia (52555)/Spettacoli per le scuole 1974-1975 (32399),1,1720187408,1749115740
32400,Stagione d’Opera e di Balletto 2019-2020,2019-10-03,2020-07-05,03-10-2019 - 05-07-2020,opera e balletto,"/Voci di autorità/Enti/Teatro Regio, Torino (6441)","Teatro Regio, Torino",6441,"/Cronologia (52555)/Stagione d’Opera e di Balletto 2019-2020 (32400)/1 Pescatori di perle, I (33300),/Cronologia (52555)/Stagione d’Opera e di Balletto 2019-2020 (32400)/2 Tosca (33658),/Cronologia (52555)/Stagione d’Opera e di Balletto 2019-2020 (32400)/3 Bisbetica domata, La (33661),/Cronologia (52555)/Stagione d’Opera e di Balletto 2019-2020 (32400)/4 Fuego (33307),/Cronologia (52555)/Stagione d’Opera e di Balletto 2019-2020 (32400)/5 Carmen (33313),/Cronologia (52555)/Stagione d’Opera e di Balletto 2019-2020 (32400)/6 Roberto Bolle and Friends (33671),/Cronologia (52555)/Stagione d’Opera e di Balletto 2019-2020 (32400)/7 Matrimonio segreto, Il (33317),/Cronologia (52555)/Stagione d’Opera e di Balletto 2019-2020 (32400)/8 Violanta (33318),/Cronologia (52555)/Stagione d’Opera e di Balletto 2019-2020 (32400)/9 Nabucco (33675)","33300,33658,33661,33307,33313,33671,33317,33318,33675",/Cronologia (52555)/Stagione d’Opera e di Balletto 2019-2020 (32400),1,1720187408,1749115763
32401,MITO Settembre Musica 2010,2010-09-03,2010-09-29,03-09-2010 - 29-09-2010,concerti,"/Voci di autorità/Enti/Città di Torino (11338),/Voci di autorità/Enti/MITO Settembre Musica (21529),/Voci di autorità/Enti/Fondazione per la Cultura, Torino (25005)","Fondazione per la Cultura, Torino",25005,,,/Cronologia (52555)/Tournée e Concerti extra 2010 (32398)/MITO Settembre Musica 2010 (32401),1,1720187408,1749115788
