"id";"Crediti artistici";"Crediti tecnici";"recite_collegate";"Id recite collegate";"fullpath";"composizioni_collegate";"Operator ObjectField Getter";"from";"to";"datetext";"source_id";"luogo_prima_rappresentazione";"edificio_prima_rappresentazione"
"33569";"[
    {
        ""Identificativo"": 3713,
        ""Nome"": ""Roberto De Simone"",
        ""Ruolo"": ""Regista""
    },
    {
        ""Identificativo"": 7529,
        ""Nome"": ""Fabio Sparvoli"",
        ""Ruolo"": ""Regista""
    },
    {
        ""Identificativo"": 3727,
        ""Nome"": ""Mauro Carosi"",
        ""Ruolo"": ""Scenografo""
    },
    {
        ""Identificativo"": 3728,
        ""Nome"": ""Odette Nicoletti"",
        ""Ruolo"": ""Costumista""
    }
]";"[
    {
        ""identificativo"": 8077,
        ""Nome"": ""L.C.P., Roma"",
        ""Ruolo"": ""Calzature""
    },
    {
        ""identificativo"": 7159,
        ""Nome"": ""Mario Audello, Torino"",
        ""Ruolo"": ""Parrucche""
    },
    {
        ""identificativo"": 7161,
        ""Nome"": ""Rancati, Cornaredo (MI)"",
        ""Ruolo"": ""Attrezzeria""
    }
]";"/Cronologia (52555)/Stagione d'opera 1993-1994 (32272)/8 Cenerentola, La (33569)/1 Cenerentola, La (35294),/Cronologia (52555)/Stagione d'opera 1993-1994 (32272)/8 Cenerentola, La (33569)/10 Cenerentola, La (35303),/Cronologia (52555)/Stagione d'opera 1993-1994 (32272)/8 Cenerentola, La (33569)/2 Cenerentola, La (35295),/Cronologia (52555)/Stagione d'opera 1993-1994 (32272)/8 Cenerentola, La (33569)/3 Cenerentola, La (35296),/Cronologia (52555)/Stagione d'opera 1993-1994 (32272)/8 Cenerentola, La (33569)/4 Cenerentola, La (35297),/Cronologia (52555)/Stagione d'opera 1993-1994 (32272)/8 Cenerentola, La (33569)/5 Cenerentola, La (35298),/Cronologia (52555)/Stagione d'opera 1993-1994 (32272)/8 Cenerentola, La (33569)/6 Cenerentola, La (35299),/Cronologia (52555)/Stagione d'opera 1993-1994 (32272)/8 Cenerentola, La (33569)/7 Cenerentola, La (35300),/Cronologia (52555)/Stagione d'opera 1993-1994 (32272)/8 Cenerentola, La (33569)/8 Cenerentola, La (35301),/Cronologia (52555)/Stagione d'opera 1993-1994 (32272)/8 Cenerentola, La (33569)/9 Cenerentola, La (35302)";"35294,35303,35295,35296,35297,35298,35299,35300,35301,35302";"/Cronologia (52555)/Stagione d'opera 1993-1994 (32272)/8 Cenerentola, La (33569)";"";"";"1994-06-14";"1994-06-30";"14-06-1994 - 30-06-1994";"object_id_5159";"/Luoghi/Torino (95280)";"/Edifici/Teatro Regio (95322)"
"33570";"[
    {
        ""Identificativo"": 7169,
        ""Nome"": ""Andrea Anfossi"",
        ""Ruolo"": ""Luci""
    },
    {
        ""Identificativo"": 7487,
        ""Nome"": ""Vittorio Borrelli"",
        ""Ruolo"": ""Regista""
    },
    {
        ""Identificativo"": 4615,
        ""Nome"": ""Aldo De Lorenzo"",
        ""Ruolo"": ""Scenografo""
    },
    {
        ""Identificativo"": 5114,
        ""Nome"": ""Zaira De Vincentiis"",
        ""Ruolo"": ""Costumista""
    }
]";"[
    {
        ""identificativo"": 7160,
        ""Nome"": ""Epoca (di Biagio), Milano"",
        ""Ruolo"": ""Calzature""
    },
    {
        ""identificativo"": 7159,
        ""Nome"": ""Mario Audello, Torino"",
        ""Ruolo"": ""Parrucche""
    }
]";"/Cronologia (52555)/Spettacoli fuori Stagione 1994 (32273)/1 Elisir d’amore, L’ (33570)/1 Elisir d’amore, L’ (35304),/Cronologia (52555)/Spettacoli fuori Stagione 1994 (32273)/1 Elisir d’amore, L’ (33570)/5 Elisir d’amore, L’ (37624)";"35304,37624";"/Cronologia (52555)/Spettacoli fuori Stagione 1994 (32273)/1 Elisir d’amore, L’ (33570)";"/Composizioni (52556)/Elisir d’amore, L’ (40077)";"";"1994-10-12";"1994-10-26";"12-10-1994 - 26-10-1994";"object_id_5171";"/Luoghi/Torino (95280)";"/Edifici/Teatro Regio (95322)"
"33571";"[
    {
        ""Identificativo"": 8141,
        ""Nome"": ""Oleg Vinogradov"",
        ""Ruolo"": ""Coreografo,Regista""
    },
    {
        ""Identificativo"": 6892,
        ""Nome"": ""Simon Virsaladze"",
        ""Ruolo"": ""Costumista,Scenografo""
    }
]";"[]";"/Cronologia (52555)/Stagione d'opera 1994-1995 (32274)/2 Schiaccianoci, Lo (33571)/1 Schiaccianoci, Lo (35315),/Cronologia (52555)/Stagione d'opera 1994-1995 (32274)/2 Schiaccianoci, Lo (33571)/10 Schiaccianoci, Lo (35324),/Cronologia (52555)/Stagione d'opera 1994-1995 (32274)/2 Schiaccianoci, Lo (33571)/2 Schiaccianoci, Lo (35316),/Cronologia (52555)/Stagione d'opera 1994-1995 (32274)/2 Schiaccianoci, Lo (33571)/3 Schiaccianoci, Lo (35317),/Cronologia (52555)/Stagione d'opera 1994-1995 (32274)/2 Schiaccianoci, Lo (33571)/4 Schiaccianoci, Lo (35318),/Cronologia (52555)/Stagione d'opera 1994-1995 (32274)/2 Schiaccianoci, Lo (33571)/5 Schiaccianoci, Lo (35319),/Cronologia (52555)/Stagione d'opera 1994-1995 (32274)/2 Schiaccianoci, Lo (33571)/6 Schiaccianoci, Lo (35320),/Cronologia (52555)/Stagione d'opera 1994-1995 (32274)/2 Schiaccianoci, Lo (33571)/7 Schiaccianoci, Lo (35321),/Cronologia (52555)/Stagione d'opera 1994-1995 (32274)/2 Schiaccianoci, Lo (33571)/8 Schiaccianoci, Lo (35322),/Cronologia (52555)/Stagione d'opera 1994-1995 (32274)/2 Schiaccianoci, Lo (33571)/9 Schiaccianoci, Lo (35323)";"35315,35324,35316,35317,35318,35319,35320,35321,35322,35323";"/Cronologia (52555)/Stagione d'opera 1994-1995 (32274)/2 Schiaccianoci, Lo (33571)";"/Composizioni (52556)/Schiaccianoci, Lo (41908)";"";"1994-12-10";"1994-12-18";"10-12-1994 - 18-12-1994";"object_id_5185";"/Luoghi/Torino (95280)";"/Edifici/Teatro Regio (95322)"
"33572";"[
    {
        ""Identificativo"": 8023,
        ""Nome"": ""Kenneth MacMillan"",
        ""Ruolo"": ""Coreografo""
    },
    {
        ""Identificativo"": 11410,
        ""Nome"": ""Monica Parker"",
        ""Ruolo"": ""Coreografo""
    },
    {
        ""Identificativo"": 3678,
        ""Nome"": ""Ezio Frigerio"",
        ""Ruolo"": ""Scenografo""
    },
    {
        ""Identificativo"": 3679,
        ""Nome"": ""Franca Squarciapino"",
        ""Ruolo"": ""Costumista""
    }
]";"[
    {
        ""identificativo"": 11337,
        ""Nome"": ""Fondazione San Paolo, Torino"",
        ""Ruolo"": ""Sponsor""
    }
]";"/Cronologia (52555)/Stagione d'opera 1995-1996 (32275)/3 Romeo e Giulietta (33572)/1 Romeo e Giulietta (35397),/Cronologia (52555)/Stagione d'opera 1995-1996 (32275)/3 Romeo e Giulietta (33572)/10 Romeo e Giulietta (35406),/Cronologia (52555)/Stagione d'opera 1995-1996 (32275)/3 Romeo e Giulietta (33572)/11 Romeo e Giulietta (35407),/Cronologia (52555)/Stagione d'opera 1995-1996 (32275)/3 Romeo e Giulietta (33572)/2 Romeo e Giulietta (35398),/Cronologia (52555)/Stagione d'opera 1995-1996 (32275)/3 Romeo e Giulietta (33572)/3 Romeo e Giulietta (35399),/Cronologia (52555)/Stagione d'opera 1995-1996 (32275)/3 Romeo e Giulietta (33572)/4 Romeo e Giulietta (35400),/Cronologia (52555)/Stagione d'opera 1995-1996 (32275)/3 Romeo e Giulietta (33572)/5 Romeo e Giulietta (35401),/Cronologia (52555)/Stagione d'opera 1995-1996 (32275)/3 Romeo e Giulietta (33572)/6 Romeo e Giulietta (35402),/Cronologia (52555)/Stagione d'opera 1995-1996 (32275)/3 Romeo e Giulietta (33572)/7 Romeo e Giulietta (35403),/Cronologia (52555)/Stagione d'opera 1995-1996 (32275)/3 Romeo e Giulietta (33572)/8 Romeo e Giulietta (35404),/Cronologia (52555)/Stagione d'opera 1995-1996 (32275)/3 Romeo e Giulietta (33572)/9 Romeo e Giulietta (35405)";"35397,35406,35407,35398,35399,35400,35401,35402,35403,35404,35405";"/Cronologia (52555)/Stagione d'opera 1995-1996 (32275)/3 Romeo e Giulietta (33572)";"";"";"1996-01-05";"1996-01-14";"05-01-1996 - 14-01-1996";"object_id_5278";"/Luoghi/Torino (95280)";"/Edifici/Teatro Regio (95322)"
"33573";"[
    {
        ""Identificativo"": 7487,
        ""Nome"": ""Vittorio Borrelli"",
        ""Ruolo"": ""Regista""
    },
    {
        ""Identificativo"": 8022,
        ""Nome"": ""Silvano Cova"",
        ""Ruolo"": ""Scenografo""
    },
    {
        ""Identificativo"": 7220,
        ""Nome"": ""Eugenio Guglielminetti"",
        ""Ruolo"": ""Costumista,Scenografo""
    },
    {
        ""Identificativo"": 7860,
        ""Nome"": ""Laura Viglione"",
        ""Ruolo"": ""Costumista""
    },
    {
        ""Identificativo"": 9738,
        ""Nome"": ""Luca Ferioli"",
        ""Ruolo"": ""Luci""
    }
]";"[]";"/Cronologia (52555)/Spettacoli fuori stagione 1996 (32277)/1 Bohème, La (33573)/1 Bohème, La (35472),/Cronologia (52555)/Spettacoli fuori stagione 1996 (32277)/1 Bohème, La (33573)/2 Bohème, La (35473),/Cronologia (52555)/Spettacoli fuori stagione 1996 (32277)/1 Bohème, La (33573)/3 Bohème, La (35474),/Cronologia (52555)/Spettacoli fuori stagione 1996 (32277)/1 Bohème, La (33573)/4 Bohème, La (35475),/Cronologia (52555)/Spettacoli fuori stagione 1996 (32277)/1 Bohème, La (33573)/5 Bohème, La (35476),/Cronologia (52555)/Spettacoli fuori stagione 1996 (32277)/1 Bohème, La (33573)/6 Bohème, La (35477),/Cronologia (52555)/Spettacoli fuori stagione 1996 (32277)/1 Bohème, La (33573)/7 Bohème, La (35478),/Cronologia (52555)/Spettacoli fuori stagione 1996 (32277)/1 Bohème, La (33573)/8 Bohème, La (35479)";"35472,35473,35474,35475,35476,35477,35478,35479";"/Cronologia (52555)/Spettacoli fuori stagione 1996 (32277)/1 Bohème, La (33573)";"/Composizioni (52556)/Bohème, La (40142)";"";"1996-09-13";"1996-10-13";"13-09-1996 - 13-10-1996";"object_id_5363";"/Luoghi/Novara (95288)";"/Edifici/Teatro Coccia (95332)"
"33574";"[
    {
        ""Identificativo"": 7911,
        ""Nome"": ""Keith Warner"",
        ""Ruolo"": ""Regista""
    },
    {
        ""Identificativo"": 7710,
        ""Nome"": ""Marie-Jeanne Lecca"",
        ""Ruolo"": ""Costumista,Scenografo""
    },
    {
        ""Identificativo"": 7912,
        ""Nome"": ""Kim Davis"",
        ""Ruolo"": ""Luci""
    },
    {
        ""Identificativo"": 7913,
        ""Nome"": ""Leah Hausman"",
        ""Ruolo"": ""Coreografo""
    }
]";"[
    {
        ""identificativo"": 7167,
        ""Nome"": ""Pompei 2000, Roma"",
        ""Ruolo"": ""Calzature""
    },
    {
        ""identificativo"": 7159,
        ""Nome"": ""Mario Audello, Torino"",
        ""Ruolo"": ""Parrucche""
    },
    {
        ""identificativo"": 7162,
        ""Nome"": ""Eikon Multivision, Firenze"",
        ""Ruolo"": ""Realizzazione sopratitoli""
    }
]";"/Cronologia (52555)/Stagione d'opera 1996-1997 (32278)/1 Carmen (33574)/1 Carmen (35480),/Cronologia (52555)/Stagione d'opera 1996-1997 (32278)/1 Carmen (33574)/10 Carmen (35489),/Cronologia (52555)/Stagione d'opera 1996-1997 (32278)/1 Carmen (33574)/11 Carmen (35490),/Cronologia (52555)/Stagione d'opera 1996-1997 (32278)/1 Carmen (33574)/2 Carmen (35481),/Cronologia (52555)/Stagione d'opera 1996-1997 (32278)/1 Carmen (33574)/3 Carmen (35482),/Cronologia (52555)/Stagione d'opera 1996-1997 (32278)/1 Carmen (33574)/4 Carmen (35483),/Cronologia (52555)/Stagione d'opera 1996-1997 (32278)/1 Carmen (33574)/5 Carmen (35484),/Cronologia (52555)/Stagione d'opera 1996-1997 (32278)/1 Carmen (33574)/6 Carmen (35485),/Cronologia (52555)/Stagione d'opera 1996-1997 (32278)/1 Carmen (33574)/7 Carmen (35486),/Cronologia (52555)/Stagione d'opera 1996-1997 (32278)/1 Carmen (33574)/8 Carmen (35487),/Cronologia (52555)/Stagione d'opera 1996-1997 (32278)/1 Carmen (33574)/9 Carmen (35488)";"35480,35489,35490,35481,35482,35483,35484,35485,35486,35487,35488";"/Cronologia (52555)/Stagione d'opera 1996-1997 (32278)/1 Carmen (33574)";"/Composizioni (52556)/Carmen (40033)";"";"1996-11-05";"1996-11-17";"05-11-1996 - 17-11-1996";"object_id_5373";"/Luoghi/Minneapolis (95289)";"/Edifici/The Minnesota Opera (95333)"
"33575";"[
    {
        ""Identificativo"": 6871,
        ""Nome"": ""Jurij Nikolaevič Grigorovič"",
        ""Ruolo"": ""Coreografo""
    },
    {
        ""Identificativo"": 6892,
        ""Nome"": ""Simon Virsaladze"",
        ""Ruolo"": ""Costumista,Scenografo""
    }
]";"[
    {
        ""identificativo"": 11227,
        ""Nome"": ""Lancia, Torino"",
        ""Ruolo"": ""Sponsor""
    }
]";"/Cronologia (52555)/Stagione d'opera 2001-2002 (32285)/5 Schiaccianoci, Lo (33575)/1 Schiaccianoci, Lo (35955),/Cronologia (52555)/Stagione d'opera 2001-2002 (32285)/5 Schiaccianoci, Lo (33575)/2 Schiaccianoci, Lo (35956),/Cronologia (52555)/Stagione d'opera 2001-2002 (32285)/5 Schiaccianoci, Lo (33575)/3 Schiaccianoci, Lo (35957),/Cronologia (52555)/Stagione d'opera 2001-2002 (32285)/5 Schiaccianoci, Lo (33575)/4 Schiaccianoci, Lo (35958),/Cronologia (52555)/Stagione d'opera 2001-2002 (32285)/5 Schiaccianoci, Lo (33575)/5 Schiaccianoci, Lo (35959)";"35955,35956,35957,35958,35959";"/Cronologia (52555)/Stagione d'opera 2001-2002 (32285)/5 Schiaccianoci, Lo (33575)";"/Composizioni (52556)/Schiaccianoci, Lo (41908)";"";"2001-12-28";"2001-12-31";"28-12-2001 - 31-12-2001";"object_id_5931";"/Luoghi/Torino (95280)";"/Edifici/Teatro Regio (95322)"
"33576";"[
    {
        ""Identificativo"": 8485,
        ""Nome"": ""Sylvano Bussotti"",
        ""Ruolo"": ""Costumista,Regista,Scenografo""
    },
    {
        ""Identificativo"": 6682,
        ""Nome"": ""Luca Veggetti"",
        ""Ruolo"": ""Coreografo""
    },
    {
        ""Identificativo"": 7506,
        ""Nome"": ""Renzo Bussotti"",
        ""Ruolo"": ""Costumista,Scenografo""
    },
    {
        ""Identificativo"": 11192,
        ""Nome"": ""Francesca Laurino"",
        ""Ruolo"": ""Assistente alle scene""
    },
    {
        ""Identificativo"": 11405,
        ""Nome"": ""Fulvia Roverselli"",
        ""Ruolo"": ""Assistente ai costumi""
    },
    {
        ""Identificativo"": 8483,
        ""Nome"": ""Rocco Quaglia"",
        ""Ruolo"": ""Assistente alla regia""
    }
]";"[
    {
        ""identificativo"": 6441,
        ""Nome"": ""Teatro Regio, Torino"",
        ""Ruolo"": ""Attrezzeria""
    },
    {
        ""identificativo"": 7173,
        ""Nome"": ""Farani, Roma"",
        ""Ruolo"": ""Sartoria""
    },
    {
        ""identificativo"": 7160,
        ""Nome"": ""Epoca (di Biagio), Milano"",
        ""Ruolo"": ""Calzature""
    },
    {
        ""identificativo"": 7159,
        ""Nome"": ""Mario Audello, Torino"",
        ""Ruolo"": ""Parrucche""
    },
    {
        ""identificativo"": 7161,
        ""Nome"": ""Rancati, Cornaredo (MI)"",
        ""Ruolo"": ""Attrezzeria""
    }
]";"/Cronologia (52555)/Stagione d'opera 2001-2002 (32285)/7 Forza del destino, La (33576)/1 Forza del destino, La (35971),/Cronologia (52555)/Stagione d'opera 2001-2002 (32285)/7 Forza del destino, La (33576)/10 Forza del destino, La (35980),/Cronologia (52555)/Stagione d'opera 2001-2002 (32285)/7 Forza del destino, La (33576)/11 Forza del destino, La (35981),/Cronologia (52555)/Stagione d'opera 2001-2002 (32285)/7 Forza del destino, La (33576)/12 Forza del destino, La (35982),/Cronologia (52555)/Stagione d'opera 2001-2002 (32285)/7 Forza del destino, La (33576)/2 Forza del destino, La (35972),/Cronologia (52555)/Stagione d'opera 2001-2002 (32285)/7 Forza del destino, La (33576)/3 Forza del destino, La (35973),/Cronologia (52555)/Stagione d'opera 2001-2002 (32285)/7 Forza del destino, La (33576)/4 Forza del destino, La (35974),/Cronologia (52555)/Stagione d'opera 2001-2002 (32285)/7 Forza del destino, La (33576)/5 Forza del destino, La (35975),/Cronologia (52555)/Stagione d'opera 2001-2002 (32285)/7 Forza del destino, La (33576)/6 Forza del destino, La (35976),/Cronologia (52555)/Stagione d'opera 2001-2002 (32285)/7 Forza del destino, La (33576)/7 Forza del destino, La (35977),/Cronologia (52555)/Stagione d'opera 2001-2002 (32285)/7 Forza del destino, La (33576)/8 Forza del destino, La (35978),/Cronologia (52555)/Stagione d'opera 2001-2002 (32285)/7 Forza del destino, La (33576)/9 Forza del destino, La (35979)";"35971,35980,35981,35982,35972,35973,35974,35975,35976,35977,35978,35979";"/Cronologia (52555)/Stagione d'opera 2001-2002 (32285)/7 Forza del destino, La (33576)";"/Composizioni (52556)/Forza del destino, La (40655)";"";"2002-02-26";"2002-03-14";"26-02-2002 - 14-03-2002";"object_id_5949";"/Luoghi/Torino (95280)";"/Edifici/Teatro Regio (95322)"
"33577";"[
    {
        ""Identificativo"": 3707,
        ""Nome"": ""Ivan Stefanutti"",
        ""Ruolo"": ""Costumista,Regista,Scenografo""
    },
    {
        ""Identificativo"": 3709,
        ""Nome"": ""Fausta Mazzucchelli"",
        ""Ruolo"": ""Assistente alla regia,Coreografo""
    },
    {
        ""Identificativo"": 11192,
        ""Nome"": ""Francesca Laurino"",
        ""Ruolo"": ""Assistente ai costumi,Assistente alle scene""
    }
]";"[
    {
        ""identificativo"": 6422,
        ""Nome"": ""Teatro Regio, Parma"",
        ""Ruolo"": ""Realizzazione""
    },
    {
        ""identificativo"": 11189,
        ""Nome"": ""L.A.B.A. Gioielli, Roma"",
        ""Ruolo"": ""Attrezzeria""
    },
    {
        ""identificativo"": 11187,
        ""Nome"": ""Diva, Milano"",
        ""Ruolo"": ""Sartoria""
    },
    {
        ""identificativo"": 11188,
        ""Nome"": ""C.T.C. Calzature, Milano"",
        ""Ruolo"": ""Calzature""
    },
    {
        ""identificativo"": 7159,
        ""Nome"": ""Mario Audello, Torino"",
        ""Ruolo"": ""Parrucche""
    },
    {
        ""identificativo"": 7161,
        ""Nome"": ""Rancati, Cornaredo (MI)"",
        ""Ruolo"": ""Attrezzeria""
    }
]";"/Cronologia (52555)/Stagione d'opera 2002-2003 (32287)/6 Andrea Chénier (33577)/1 Andrea Chénier (36039),/Cronologia (52555)/Stagione d'opera 2002-2003 (32287)/6 Andrea Chénier (33577)/10 Andrea Chénier (36048),/Cronologia (52555)/Stagione d'opera 2002-2003 (32287)/6 Andrea Chénier (33577)/2 Andrea Chénier (36040),/Cronologia (52555)/Stagione d'opera 2002-2003 (32287)/6 Andrea Chénier (33577)/3 Andrea Chénier (36041),/Cronologia (52555)/Stagione d'opera 2002-2003 (32287)/6 Andrea Chénier (33577)/4 Andrea Chénier (36042),/Cronologia (52555)/Stagione d'opera 2002-2003 (32287)/6 Andrea Chénier (33577)/5 Andrea Chénier (36043),/Cronologia (52555)/Stagione d'opera 2002-2003 (32287)/6 Andrea Chénier (33577)/6 Andrea Chénier (36044),/Cronologia (52555)/Stagione d'opera 2002-2003 (32287)/6 Andrea Chénier (33577)/7 Andrea Chénier (36045),/Cronologia (52555)/Stagione d'opera 2002-2003 (32287)/6 Andrea Chénier (33577)/8 Andrea Chénier (36046),/Cronologia (52555)/Stagione d'opera 2002-2003 (32287)/6 Andrea Chénier (33577)/9 Andrea Chénier (36047)";"36039,36048,36040,36041,36042,36043,36044,36045,36046,36047";"/Cronologia (52555)/Stagione d'opera 2002-2003 (32287)/6 Andrea Chénier (33577)";"/Composizioni (52556)/Andrea Chénier (40102)";"";"2003-02-18";"2003-03-02";"18-02-2003 - 02-03-2003";"object_id_6044";"/Luoghi/Torino (95280)";"/Edifici/Teatro Regio (95322)"
"33578";"[
    {
        ""Identificativo"": 7169,
        ""Nome"": ""Andrea Anfossi"",
        ""Ruolo"": ""Luci""
    },
    {
        ""Identificativo"": 7694,
        ""Nome"": ""Jonathan Miller"",
        ""Ruolo"": ""Regista""
    },
    {
        ""Identificativo"": 7757,
        ""Nome"": ""Gianfranco Ventura"",
        ""Ruolo"": ""Regista""
    },
    {
        ""Identificativo"": 7548,
        ""Nome"": ""Tiziana Tosco"",
        ""Ruolo"": ""Coreografo""
    },
    {
        ""Identificativo"": 7695,
        ""Nome"": ""Peter J Davison"",
        ""Ruolo"": ""Scenografo""
    },
    {
        ""Identificativo"": 8491,
        ""Nome"": ""Sue Blane"",
        ""Ruolo"": ""Costumista""
    }
]";"[
    {
        ""identificativo"": 7415,
        ""Nome"": ""Teatro Comunale, Firenze"",
        ""Ruolo"": ""Attrezzeria""
    },
    {
        ""identificativo"": 7173,
        ""Nome"": ""Farani, Roma"",
        ""Ruolo"": ""Sartoria""
    },
    {
        ""identificativo"": 10521,
        ""Nome"": ""Calzature artistiche Sacchi, Firenze"",
        ""Ruolo"": ""Calzature""
    },
    {
        ""identificativo"": 7159,
        ""Nome"": ""Mario Audello, Torino"",
        ""Ruolo"": ""Parrucche""
    }
]";"/Cronologia (52555)/Stagione d’opera 2003-2004 (32290)/5 Nozze di Figaro, Le (33578)/1 Nozze di Figaro, Le (36137),/Cronologia (52555)/Stagione d’opera 2003-2004 (32290)/5 Nozze di Figaro, Le (33578)/10 Nozze di Figaro, Le (36146),/Cronologia (52555)/Stagione d’opera 2003-2004 (32290)/5 Nozze di Figaro, Le (33578)/2 Nozze di Figaro, Le (36138),/Cronologia (52555)/Stagione d’opera 2003-2004 (32290)/5 Nozze di Figaro, Le (33578)/3 Nozze di Figaro, Le (36139),/Cronologia (52555)/Stagione d’opera 2003-2004 (32290)/5 Nozze di Figaro, Le (33578)/4 Nozze di Figaro, Le (36140),/Cronologia (52555)/Stagione d’opera 2003-2004 (32290)/5 Nozze di Figaro, Le (33578)/5 Nozze di Figaro, Le (36141),/Cronologia (52555)/Stagione d’opera 2003-2004 (32290)/5 Nozze di Figaro, Le (33578)/6 Nozze di Figaro, Le (36142),/Cronologia (52555)/Stagione d’opera 2003-2004 (32290)/5 Nozze di Figaro, Le (33578)/7 Nozze di Figaro, Le (36143),/Cronologia (52555)/Stagione d’opera 2003-2004 (32290)/5 Nozze di Figaro, Le (33578)/8 Nozze di Figaro, Le (36144),/Cronologia (52555)/Stagione d’opera 2003-2004 (32290)/5 Nozze di Figaro, Le (33578)/9 Nozze di Figaro, Le (36145)";"36137,36146,36138,36139,36140,36141,36142,36143,36144,36145";"/Cronologia (52555)/Stagione d’opera 2003-2004 (32290)/5 Nozze di Figaro, Le (33578)";"/Composizioni (52556)/Nozze di Figaro, Le (40200)";"";"2004-02-24";"2004-03-07";"24-02-2004 - 07-03-2004";"object_id_6159";"/Luoghi/Torino (95280)";"/Edifici/Teatro Regio (95322)"
