performance_id,composition_title,start_date,end_date,year,date_text,first_location,first_building,related_compositions,source_id
33240,,2018-11-28,2018-11-28,2018.0,28-11-2018 - 28-11-2018,/Luoghi/Torino (95280),/Edifici/Piccolo Regio Puccini (95350),,object_id_34204
33241,,2018-11-30,2018-12-01,2018.0,30-11-2018 - 01-12-2018,/Luoghi/Rimini (95318),/Edifici/Teatro Galli (95384),,object_id_34228
33242,,2017-06-21,2017-07-02,2017.0,21-06-2017 - 02-07-2017,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),,object_id_34232
33243,,2018-12-05,2018-12-06,2018.0,05-12-2018 - 06-12-2018,/Luoghi/Torino (95280),/Edifici/Piccolo Regio Puccini (95350),,object_id_34254
33244,,2018-12-17,2018-12-17,2018.0,17-12-2018 - 17-12-2018,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),,object_id_34281
33245,,2018-12-29,2018-12-31,2018.0,29-12-2018 - 31-12-2018,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),,object_id_34294
33246,Madama Butterfly,1958-11-30,1958-12-06,1958.0,30-11-1958 - 06-12-1958,/Luoghi/Torino (95280),/Edifici/Teatro Nuovo (95378),/Composizioni (52556)/Madama Butterfly (40248),object_id_34319
33247,Madama Butterfly,1970-05-14,1970-05-24,1970.0,14-05-1970 - 24-05-1970,/Luoghi/Torino (95280),/Edifici/Teatro Nuovo (95378),/Composizioni (52556)/Madama Butterfly (40248),object_id_34324
33248,Madama Butterfly,1965-04-20,1965-04-25,1965.0,20-04-1965 - 25-04-1965,/Luoghi/Torino (95280),/Edifici/Teatro Nuovo (95378),/Composizioni (52556)/Madama Butterfly (40248),object_id_34330
33249,Madama Butterfly,2019-01-10,2019-01-20,2019.0,10-01-2019 - 20-01-2019,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),/Composizioni (52556)/Madama Butterfly (40248),object_id_34342
33250,,2019-01-14,2019-01-14,2019.0,14-01-2019 - 14-01-2019,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),,object_id_34358
33251,,2017-06-12,2017-06-12,2017.0,12-06-2017 - 12-06-2017,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),,object_id_34389
33252,,2017-05-31,2017-05-31,2017.0,31-05-2017 - 31-05-2017,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),,object_id_34439
33253,,2017-05-19,2017-05-25,2017.0,19-05-2017 - 25-05-2017,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),,object_id_34444
33254,,2019-01-23,2019-01-23,2019.0,23-01-2019 - 23-01-2019,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),,object_id_34452
33255,Rigoletto,1932-01-26,1932-03-05,1932.0,26-01-1932 - 05-03-1932,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),/Composizioni (52556)/Rigoletto (42015),object_id_34485
33256,Rigoletto,1937-02-09,1937-03-06,1937.0,09-02-1937 - 06-03-1937,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),/Composizioni (52556)/Rigoletto (42015),object_id_34487
33257,Rigoletto,1953-09-09,1953-09-19,1953.0,09-09-1953 - 19-09-1953,/Luoghi/Torino (95280),/Edifici/Teatro Alfieri (95327),/Composizioni (52556)/Rigoletto (42015),object_id_34494
33258,Rigoletto,1969-05-06,1969-05-16,1969.0,06-05-1969 - 16-05-1969,/Luoghi/Torino (95280),/Edifici/Teatro Nuovo (95378),/Composizioni (52556)/Rigoletto (42015),object_id_34499
33259,Rigoletto,1971-10-07,1971-10-12,1971.0,07-10-1971 - 12-10-1971,/Luoghi/Torino (95280),/Edifici/Palasport (95385),/Composizioni (52556)/Rigoletto (42015),object_id_34501
33260,,2019-01-30,2019-01-30,2019.0,30-01-2019 - 30-01-2019,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),,object_id_34517
33261,,2017-04-08,2017-04-08,2017.0,08-04-2017 - 08-04-2017,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),,object_id_34563
33262,,2017-03-25,2017-03-25,2017.0,25-03-2017 - 25-03-2017,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),,object_id_34578
33263,,2017-03-24,2017-03-25,2017.0,24-03-2017 - 25-03-2017,/Luoghi/Torino (95280),/Edifici/Piccolo Regio Puccini (95350),,object_id_34581
33264,,2019-02-20,2019-02-20,2019.0,20-02-2019 - 20-02-2019,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),,object_id_34596
33265,,2016-09-02,2016-09-22,2016.0,02-09-2016 - 22-09-2016,/Luoghi/Torino - Milano (95319),,,object_id_34619
33266,,2019-02-26,2019-02-26,2019.0,26-02-2019 - 26-02-2019,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),,object_id_34674
33267,,2015-09-05,2015-09-24,2015.0,05-09-2015 - 24-09-2015,/Luoghi/Torino - Milano (95319),,,object_id_34718
33268,"Ragazzo del risciò, Il",2015-09-23,2015-09-24,2015.0,23-09-2015 - 24-09-2015,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),"/Composizioni (52556)/Ragazzo del risciò, Il (43180)",object_id_34723
33269,,2019-03-04,2019-03-04,2019.0,04-03-2019 - 04-03-2019,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),,object_id_34772
33270,Agnese,2019-03-12,2019-03-24,2019.0,12-03-2019 - 24-03-2019,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),/Composizioni (52556)/Agnese (43189),object_id_34803
33271,,2014-09-04,2014-09-21,2014.0,04-09-2014 - 21-09-2014,/Luoghi/Torino - Milano (95319),,,object_id_34831
33272,,2019-03-20,2019-03-23,2019.0,20-03-2019 - 23-03-2019,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),,object_id_34890
33273,,2013-09-04,2013-09-21,2013.0,04-09-2013 - 21-09-2013,/Luoghi/Torino - Milano (95319),,,object_id_34906
33274,"Sonnambula, La",1951-10-21,1951-10-27,1951.0,21-10-1951 - 27-10-1951,/Luoghi/Torino (95280),/Edifici/Teatro Nuovo (95378),"/Composizioni (52556)/Sonnambula, La (41835)",object_id_34935
33275,,2019-03-29,2019-03-29,2019.0,29-03-2019 - 29-03-2019,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),,object_id_34979
33276,"Sonnambula, La",2019-04-10,2019-04-20,2019.0,10-04-2019 - 20-04-2019,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),"/Composizioni (52556)/Sonnambula, La (41835)",object_id_35009
33277,,2019-04-12,2019-04-12,2019.0,12-04-2019 - 12-04-2019,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),,object_id_35131
33278,,2011-12-01,2012-01-08,2011.0,01-12-2011 - 08-01-2012,,,,object_id_35184
33279,,2019-04-18,2019-04-18,2019.0,18-04-2019 - 18-04-2019,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),,object_id_35213
33280,Pelléas et Mélisande,1968-01-23,1968-01-30,1968.0,23-01-1968 - 30-01-1968,/Luoghi/Torino (95280),/Edifici/Teatro Nuovo (95378),/Composizioni (52556)/Pelléas et Mélisande (40514),object_id_35268
33281,,2019-05-03,2019-05-08,2019.0,03-05-2019 - 08-05-2019,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),,object_id_35269
33282,,1967-12-07,1967-12-07,1967.0,07-12-1967 - 07-12-1967,/Luoghi/Torino (95280),/Edifici/Teatro Nuovo (95378),,object_id_35275
33283,,2019-05-09,2019-05-11,2019.0,09-05-2019 - 11-05-2019,/Luoghi/Torino (95280),/Edifici/Piccolo Regio Puccini (95350),,object_id_35313
33284,,2019-05-12,2019-05-12,2019.0,12-05-2019 - 12-05-2019,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),,object_id_35345
33285,,2019-05-18,2019-05-25,2019.0,18-05-2019 - 25-05-2019,/Luoghi/Torino (95280),"/Edifici/Foyer del Toro, Teatro Regio, Torino (95380)",,object_id_35377
33286,,2019-05-20,2019-05-20,2019.0,20-05-2019 - 20-05-2019,/Luoghi/Torino (95280),/Edifici/Piccolo Regio Puccini (95350),,object_id_35382
33287,"Italiana in Algeri, L’",1967-04-21,1967-04-26,1967.0,21-04-1967 - 26-04-1967,/Luoghi/Torino (95280),/Edifici/Teatro Nuovo (95378),"/Composizioni (52556)/Italiana in Algeri, L’ (40378)",object_id_35392
33288,,2011-02-10,2011-02-11,2011.0,10-02-2011 - 11-02-2011,/Luoghi/Torino (95280),/Edifici/Piccolo Regio Puccini (95350),,object_id_35420
33289,,2010-12-09,2010-12-10,2010.0,09-12-2010 - 10-12-2010,/Luoghi/Torino (95280),/Edifici/Piccolo Regio Puccini (95350),,object_id_35478
33290,,2010-11-18,2010-11-19,2010.0,18-11-2010 - 19-11-2010,/Luoghi/Torino (95280),/Edifici/Piccolo Regio Puccini (95350),,object_id_35539
33291,,2019-06-01,2019-06-01,2019.0,01-06-2019 - 01-06-2019,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),,object_id_35553
33292,Cavalleria rusticana,1971-10-03,1971-10-09,1971.0,03-10-1971 - 09-10-1971,/Luoghi/Torino (95280),/Edifici/Palasport (95385),/Composizioni (52556)/Cavalleria rusticana (40151),object_id_35588
33293,,1975-01-07,1975-01-28,1975.0,07-01-1975 - 28-01-1975,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),,object_id_35593
33294,"Giara, La",2019-06-12,2019-06-22,2019.0,12-06-2019 - 22-06-2019,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),"/Composizioni (52556)/Giara, La (42061)",object_id_35610
33295,Cavalleria rusticana,2019-06-12,2019-06-22,2019.0,12-06-2019 - 22-06-2019,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),/Composizioni (52556)/Cavalleria rusticana (40151),object_id_35612
33296,Cavalleria rusticana,1939-06-06,1939-06-14,1939.0,06-06-1939 - 14-06-1939,/Luoghi/Torino (95280),/Edifici/Teatro della Moda (95386),/Composizioni (52556)/Cavalleria rusticana (40151),object_id_35631
33297,Porgy and Bess,2019-07-02,2019-07-07,2019.0,02-07-2019 - 07-07-2019,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),/Composizioni (52556)/Porgy and Bess (43293),object_id_35650
33298,"Traviata, La",2019-08-28,2019-08-29,2019.0,28-08-2019 - 29-08-2019,/Luoghi/Lubiana (95320),/Edifici/Cankarjev dom (Cankar Centre) (95387),"/Composizioni (52556)/Traviata, La (40501)",object_id_35753
33299,,2019-09-03,2019-09-19,2019.0,03-09-2019 - 19-09-2019,,,,object_id_35758
33300,"Pêcheurs de perles, Les",2019-10-03,2019-10-20,2019.0,03-10-2019 - 20-10-2019,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),"/Composizioni (52556)/Pêcheurs de perles, Les (40036)",object_id_35789
33301,,1959-05-28,1959-05-31,1959.0,28-05-1959 - 31-05-1959,/Luoghi/Torino (95280),/Edifici/Teatro Nuovo (95378),,object_id_35792
33302,,2019-10-26,2019-10-26,2019.0,26-10-2019 - 26-10-2019,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),,object_id_35876
33303,Manon,1972-04-13,1972-04-20,1972.0,13-04-1972 - 20-04-1972,/Luoghi/Torino (95280),/Edifici/Teatro Nuovo (95378),/Composizioni (52556)/Manon (40164),object_id_35916
33304,"Favorite, La",1968-03-28,1968-04-02,1968.0,28-03-1968 - 02-04-1968,/Luoghi/Torino (95280),/Edifici/Teatro Nuovo (95378),"/Composizioni (52556)/Favorite, La (40078)",object_id_35938
33305,Carmen,1971-12-23,1972-02-17,1971.0,23-12-1971 - 17-02-1972,/Luoghi/Torino (95280),/Edifici/Teatro Nuovo (95378),/Composizioni (52556)/Carmen (40033),object_id_35953
33306,,2019-11-11,2019-11-11,2019.0,11-11-2019 - 11-11-2019,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),,object_id_35958
33307,Fuego,2019-11-14,2019-11-17,2019.0,14-11-2019 - 17-11-2019,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),/Composizioni (52556)/Fuego (43308),object_id_35977
33308,"Puritani, I",1973-03-02,1973-03-18,1973.0,02-03-1973 - 18-03-1973,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),"/Composizioni (52556)/Puritani, I (40024)",object_id_35980
33309,,1881-02-05,1881-04-10,1881.0,05-02-1881 - 10-04-1881,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),,object_id_36054
33310,,2019-11-23,2019-11-23,2019.0,23-11-2019 - 23-11-2019,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),,object_id_36055
33311,,2019-11-29,2019-11-29,2019.0,29-11-2019 - 29-11-2019,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),,object_id_36104
33312,,2019-12-06,2019-12-07,2019.0,06-12-2019 - 07-12-2019,/Luoghi/Torino (95280),"/Edifici/Teatro Regio, Foyer del Toro (95390)",,object_id_36116
33313,Carmen,2019-12-10,2019-12-22,2019.0,10-12-2019 - 22-12-2019,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),/Composizioni (52556)/Carmen (40033),object_id_36136
33314,,2019-12-16,2019-12-16,2019.0,16-12-2019 - 16-12-2019,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),,object_id_36160
33315,"Matrimonio segreto, Il",1946-02-02,1946-02-02,1946.0,02-02-1946 - 02-02-1946,/Luoghi/Torino (95280),/Edifici/Teatro Lirico (95388),"/Composizioni (52556)/Matrimonio segreto, Il (40067)",object_id_36203
33316,"Matrimonio segreto, Il",1968-02-27,1968-03-03,1968.0,27-02-1968 - 03-03-1968,/Luoghi/Torino (95280),/Edifici/Teatro Nuovo (95378),"/Composizioni (52556)/Matrimonio segreto, Il (40067)",object_id_36209
33317,"Matrimonio segreto, Il",2020-01-15,2020-01-24,2020.0,15-01-2020 - 24-01-2020,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),"/Composizioni (52556)/Matrimonio segreto, Il (40067)",object_id_36223
33318,Violanta,2020-01-21,2020-01-28,2020.0,21-01-2020 - 28-01-2020,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),/Composizioni (52556)/Violanta (43362),object_id_36275
33319,,2020-01-20,2020-01-20,2020.0,20-01-2020 - 20-01-2020,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),,object_id_36276
33320,,2010-01-27,2010-01-28,2010.0,27-01-2010 - 28-01-2010,/Luoghi/Torino (95280),/Edifici/Piccolo Regio Puccini (95350),,object_id_36318
33321,,2009-09-02,2009-09-23,2009.0,02-09-2009 - 23-09-2009,,,,object_id_36392
33322,,2020-07-15,2020-08-02,2020.0,15-07-2020 - 02-08-2020,/Luoghi/Torino (95280),/Edifici/Teatro Regio - Cortile di Combo (95391),,object_id_36503
33323,,2020-09-04,2020-09-19,2020.0,04-09-2020 - 19-09-2020,/Luoghi/Torino (95280),,,object_id_36600
33324,,1973-04-11,1973-04-11,1973.0,11-04-1973 - 11-04-1973,/Luoghi/Torino (95280),/Edifici/Piccolo Regio (95364),,object_id_36805
33325,,2020-11-27,2020-11-27,2020.0,27-11-2020 - 27-11-2020,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),,object_id_36851
33326,,2020-12-04,2020-12-04,2020.0,04-12-2020 - 04-12-2020,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),,object_id_36852
33327,,2020-12-05,2020-12-05,2020.0,05-12-2020 - 05-12-2020,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),,object_id_36853
33328,,2020-12-06,2020-12-06,2020.0,06-12-2020 - 06-12-2020,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),,object_id_36854
33329,,2020-12-11,2020-12-11,2020.0,11-12-2020 - 11-12-2020,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),,object_id_36855
33330,,2020-12-12,2020-12-12,2020.0,12-12-2020 - 12-12-2020,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),,object_id_36856
33331,,2020-12-13,2020-12-13,2020.0,13-12-2020 - 13-12-2020,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),,object_id_36857
33332,,2020-12-18,2020-12-18,2020.0,18-12-2020 - 18-12-2020,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),,object_id_36858
33333,,2020-12-23,2020-12-23,2020.0,23-12-2020 - 23-12-2020,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),,object_id_36859
33334,,2020-12-31,2020-12-31,2020.0,31-12-2020 - 31-12-2020,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),,object_id_36860
33335,,2021-01-27,2021-01-27,2021.0,27-01-2021 - 27-01-2021,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),,object_id_36862
33336,,2021-02-18,2021-02-18,2021.0,18-02-2021 - 18-02-2021,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),,object_id_36871
33337,Così fan tutte ossia La scuola degli amanti,2021-03-11,2021-03-11,2021.0,11-03-2021 - 11-03-2021,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),/Composizioni (52556)/Così fan tutte ossia La scuola degli amanti (40193),object_id_36875
33338,,2021-03-18,2021-03-18,2021.0,18-03-2021 - 18-03-2021,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),,object_id_36878
33339,,2021-03-25,2021-03-25,2021.0,25-03-2021 - 25-03-2021,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),,object_id_36881
33340,,2021-04-01,2021-04-01,2021.0,01-04-2021 - 01-04-2021,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),,object_id_36884
33341,,2021-04-08,2021-04-08,2021.0,08-04-2021 - 08-04-2021,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),,object_id_36894
33342,,2021-06-17,2021-06-17,2021.0,17-06-2021 - 17-06-2021,/Luoghi/Torino (95280),/Edifici/Cortile di Palazzo Arsenale (95392),,object_id_36910
33343,,2021-06-19,2021-06-19,2021.0,19-06-2021 - 19-06-2021,/Luoghi/Torino (95280),/Edifici/Cortile di Palazzo Arsenale (95392),,object_id_36915
33344,,2021-06-23,2021-06-23,2021.0,23-06-2021 - 23-06-2021,/Luoghi/Torino (95280),/Edifici/Cortile di Palazzo Arsenale (95392),,object_id_36917
33345,,2021-07-10,2021-07-10,2021.0,10-07-2021 - 10-07-2021,/Luoghi/Torino (95280),/Edifici/Cortile di Palazzo Arsenale (95392),,object_id_36929
33346,,2021-07-12,2021-07-12,2021.0,12-07-2021 - 12-07-2021,/Luoghi/Torino (95280),/Edifici/Cortile di Palazzo Arsenale (95392),,object_id_36932
33347,"Serva padrona, La",2021-07-17,2021-07-20,2021.0,17-07-2021 - 20-07-2021,/Luoghi/Torino (95280),/Edifici/Cortile di Palazzo Arsenale (95392),"/Composizioni (52556)/Serva padrona, La (40229)",object_id_36939
33348,Pimpinone ovvero le nozze infelici,2021-07-24,2021-07-27,2021.0,24-07-2021 - 27-07-2021,/Luoghi/Torino (95280),/Edifici/Cortile di Palazzo Arsenale (95392),/Composizioni (52556)/Pimpinone ovvero le nozze infelici (43528),object_id_36944
33349,,2021-07-30,2021-07-30,2021.0,30-07-2021 - 30-07-2021,/Luoghi/Torino (95280),/Edifici/Cortile di Palazzo Arsenale (95392),,object_id_36950
33350,Pagliacci,2021-08-07,2021-08-12,2021.0,07-08-2021 - 12-08-2021,/Luoghi/Torino (95280),/Edifici/Cortile di Palazzo Arsenale (95392),/Composizioni (52556)/Pagliacci (40143),object_id_36955
33351,,2021-09-03,2021-09-03,2021.0,03-09-2021 - 03-09-2021,/Luoghi/Torino (95280),/Edifici/Cortile di Palazzo Arsenale (95392),,object_id_36961
33352,,2021-09-10,2021-09-10,2021.0,10-09-2021 - 10-09-2021,/Luoghi/Torino (95280),/Edifici/Cortile di Palazzo Arsenale (95392),,object_id_36964
33353,"Barbiere di Siviglia, Il",2021-09-11,2021-09-18,2021.0,11-09-2021 - 18-09-2021,/Luoghi/Torino (95280),/Edifici/Cortile di Palazzo Arsenale (95392),"/Composizioni (52556)/Barbiere di Siviglia, Il (40103)",object_id_36972
33354,Dolceamaro e la pozione magica,2021-09-12,2021-09-12,2021.0,12-09-2021 - 12-09-2021,/Luoghi/Torino (95280),/Edifici/Cortile di Palazzo Arsenale (95392),/Composizioni (52556)/Dolceamaro e la pozione magica (43252),object_id_36985
33355,,2021-09-14,2021-09-14,2021.0,14-09-2021 - 14-09-2021,/Luoghi/Torino (95280),/Edifici/Cortile di Palazzo Arsenale (95392),,object_id_36989
33356,,2021-09-17,2021-09-17,2021.0,17-09-2021 - 17-09-2021,/Luoghi/Torino (95280),/Edifici/Cortile di Palazzo Arsenale (95392),,object_id_36994
33357,Riccioli di Barbiere. Il barbiere di Siviglia raccontato ai bambini,2021-09-20,2021-09-20,2021.0,20-09-2021 - 20-09-2021,/Luoghi/Torino (95280),/Edifici/Cortile di Palazzo Arsenale (95392),/Composizioni (52556)/Riccioli di Barbiere. Il barbiere di Siviglia raccontato ai bambini (42984),object_id_37002
33358,,2021-05-29,2021-05-29,2021.0,29-05-2021 - 29-05-2021,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),,object_id_37020
33359,,2021-09-23,2021-09-23,2021.0,23-09-2021 - 23-09-2021,/Luoghi/Torino (95280),/Edifici/Cortile di Palazzo Arsenale (95392),,object_id_37027
33360,"Histoire du soldat, L’",1999-10-26,1999-10-26,1999.0,26-10-1999 - 26-10-1999,/Luoghi/Torino (95280),/Edifici/Piccolo Regio Puccini (95350),"/Composizioni (52556)/Histoire du soldat, L’ (42871)",object_id_37034
33361,"Fantasma di Canterville, Il",1999-11-25,1999-11-25,1999.0,25-11-1999 - 25-11-1999,/Luoghi/Torino (95280),/Edifici/Piccolo Regio Puccini (95350),"/Composizioni (52556)/Fantasma di Canterville, Il (43530)",object_id_37038
33362,,1999-11-30,1999-11-30,1999.0,30-11-1999 - 30-11-1999,/Luoghi/Torino (95280),/Edifici/Piccolo Regio Puccini (95350),,object_id_37042
33363,,1999-12-10,1999-12-10,1999.0,10-12-1999 - 10-12-1999,/Luoghi/Torino (95280),/Edifici/Piccolo Regio Puccini (95350),,object_id_37050
33364,Living Room Music,1999-12-21,1999-12-21,1999.0,21-12-1999 - 21-12-1999,/Luoghi/Torino (95280),/Edifici/Piccolo Regio Puccini (95350),"/Composizioni (52556)/Living Room Music (41127),/Composizioni (52556)/Double Music (41130),/Composizioni (52556)/Music for Pieces of Wood (43531),/Composizioni (52556)/Drumming (43532),/Composizioni (52556)/Third Construction (43533),/Composizioni (52556)/St. Louis Blues (43534),/Composizioni (52556)/Cataract Rag (43535),/Composizioni (52556)/Entertainer, The (43536),/Composizioni (52556)/Sandpaper Ballet (43537)",object_id_37053
33365,,2000-01-20,2000-01-20,2000.0,20-01-2000 - 20-01-2000,/Luoghi/Torino (95280),/Edifici/Piccolo Regio Puccini (95350),,object_id_37065
33366,Giardini d'acqua,2000-02-10,2000-02-10,2000.0,10-02-2000 - 10-02-2000,/Luoghi/Torino (95280),/Edifici/Piccolo Regio Puccini (95350),/Composizioni (52556)/Giardini d'acqua (43538),object_id_37068
33367,Façade,2000-02-08,2000-02-08,2000.0,08-02-2000 - 08-02-2000,/Luoghi/Torino (95280),/Edifici/Piccolo Regio Puccini (95350),"/Composizioni (52556)/Façade (43539),/Composizioni (52556)/Façade 2 (43540)",object_id_37072
33368,Storie mandaliche,2000-02-18,2000-02-18,2000.0,18-02-2000 - 18-02-2000,/Luoghi/Torino (95280),/Edifici/Piccolo Regio Puccini (95350),/Composizioni (52556)/Storie mandaliche (43541),object_id_37078
33369,Verklärte Nacht op. 4,2000-02-15,2000-02-15,2000.0,15-02-2000 - 15-02-2000,/Luoghi/Torino (95280),/Edifici/Piccolo Regio Puccini (95350),"/Composizioni (52556)/Verklärte Nacht op. 4 (40482),/Composizioni (52556)/Canto della colomba, Il (41854)",object_id_37081
33370,Aquilarco,2000-02-28,2000-02-28,2000.0,28-02-2000 - 28-02-2000,/Luoghi/Torino (95280),/Edifici/Piccolo Regio Puccini (95350),/Composizioni (52556)/Aquilarco (43542),object_id_37083
33371,"Avventure del signor Quixana, Le",2000-02-29,2000-02-29,2000.0,29-02-2000 - 29-02-2000,/Luoghi/Torino (95280),/Edifici/Piccolo Regio Puccini (95350),"/Composizioni (52556)/Avventure del signor Quixana, Le (43543)",object_id_37089
33372,Miss Donnithorne's Maggot,2000-04-20,2000-04-20,2000.0,20-04-2000 - 20-04-2000,/Luoghi/Torino (95280),/Edifici/Piccolo Regio Puccini (95350),"/Composizioni (52556)/Miss Donnithorne's Maggot (43544),/Composizioni (52556)/Eight Songs for a Mad King (43545)",object_id_37093
